"x [nm]","y [nm]"
4732.36261,2534.47179
3283.17158,1769.85579
4730.5218,2537.96877
1800.7429,4154.56855
4733.88703,2541.07418
1772.83333,4144.87513
1774.75909,4121.90922
2371.72157,2279.53832
3072.77301,3005.29502
3063.62456,3011.86779
1618.2373,4709.44886
2581.22838,2380.57687
2572.9324,2377.95362
1512.86677,5749.71265
3493.69523,2467.72551
3482.36965,2489.10387
2167.50815,3444.98493
2168.72439,3439.03247
3500.09137,2510.43705
2171.00685,3445.40378
2483.10331,2913.79263
3483.9319,2482.38773
2161.14268,3447.8379
5305.83424,2745.19606
3077.22033,1887.51168
5340.21886,2759.53423
5327.91857,2730.29027
5339.12301,2736.14592
3500.21558,924.31777
2476.66757,2913.57068
2491.14846,2917.0259
5319.31416,2721.3529
1097.98658,1799.73212
1101.92766,1748.22987
1723.86879,4348.00486
3081.61528,1885.20011
525.7569,1256.85898
1729.8861,4350.23954
1739.265,4364.00188
3509.49844,897.01532
1706.69261,4341.66055
3519.22257,1585.80745
3499.21617,1626.16913
2912.41626,2419.91235
2918.88523,2431.57879
3475.45894,1335.49642
3490.86233,1345.84319
3483.97722,1341.04021
3723.07531,2474.09126
708.02884,1715.40033
1665.47803,2026.64408
1662.40919,2025.7109
1666.97364,2010.88503
1648.3726,2027.21517
2698.58818,3245.17577
2692.40521,3220.80651
1800.00801,2101.57609
2686.61618,3240.75433
1770.43654,2094.08016
1777.69553,2109.70478
2806.61182,3167.49693
2796.5538,3160.04402
2451.42301,3426.36793
451.01926,1257.7949
2959.0802,1982.71377
2950.01232,1974.78168
4164.78582,2487.00248
4170.35673,2476.19522
1782.53472,4156.19524
1779.02373,4165.4622
1780.05119,4170.59858
4157.48705,2473.53609
5066.18259,2675.95855
5068.49894,2675.36594
5064.23232,2669.94704
1806.57193,4197.09394
2715.67924,2481.97435
2095.05324,3576.74793
2695.26583,2460.32526
2050.66939,3549.7518
1064.33915,1744.1021
1088.60728,1722.01894
2524.37872,2864.59341
3478.82568,1604.64612
2514.92414,2860.59569
5495.94675,2838.88343
2515.78832,2867.85193
5487.86768,2839.01104
3686.62081,2468.34767
3682.91709,2453.6093
2474.20353,2349.87415
2467.49184,2340.54687
2470.44303,2337.69829
3689.2693,2462.4342
2474.0583,2337.59783
5575.64699,2894.764
5588.79397,2897.22616
5586.64105,2866.65902
1460.45857,5427.05977
1468.40702,5420.07358
1124.93541,1761.23194
715.76595,1681.81989
709.61072,1684.80176
693.25377,1667.52796
700.59227,1687.02013
701.38869,1712.03544
3510.51661,920.35434
3496.36841,932.13005
2912.95425,2423.42837
1850.96837,4023.69475
2920.44343,2422.79752
3476.36408,1267.9528
3393.71926,2583.77539
3516.82877,1267.67685
5020.49159,2603.56348
5015.72521,2611.83053
1471.54416,1882.52397
4577.93368,2560.43083
4577.99122,2560.21781
1465.31496,1879.76227
4581.45208,2547.73822
1488.60588,1890.80961
1468.94369,1884.58083
2914.43494,2415.15812
1477.4623,1884.21643
1489.21694,5797.11827
3459.05563,2514.71997
1490.40357,5788.33526
5046.96483,2622.95951
3425.84595,2539.89618
3432.90838,2552.29867
4738.65552,2526.01405
3424.27107,2554.09315
4753.44782,2530.70895
3406.95115,2547.44296
4749.73058,2526.82898
3274.55697,2428.92594
2473.96979,3398.34709
3262.97635,2430.51814
2454.87897,3418.41398
3501.28596,2481.09804
2296.48948,3595.59471
3497.94807,2479.20618
2280.83253,3619.67703
1520.72487,5190.48808
1558.4103,5255.24357
1463.68568,5317.56009
2476.27546,3380.04491
4818.99946,2541.83171
2471.42058,3389.45153
4832.6946,2545.05975
4835.74926,2539.02639
2155.63141,2241.86111
2831.36779,2228.7362
2833.2462,2236.44072
4837.47135,2529.86176
2821.62755,2225.44499
4832.13101,2534.60356
1372.83677,1829.86528
4831.24223,2535.90241
1381.68043,1834.14937
5632.56956,2970.78163
5645.53974,2943.80101
4543.27146,2560.18865
5651.2538,2941.77276
4547.28061,2553.34083
2461.10435,2949.19014
4547.56439,2555.72752
2453.8667,2935.60555
4557.86742,2591.34689
1642.67791,4652.80779
5733.70221,2901.08
1661.87466,4659.67342
3456.47687,948.08837
4543.36196,2557.65714
4546.22093,2552.02846
5749.93998,2898.77991
1903.09677,4047.34982
4544.62595,2560.17844
5742.06189,2919.60521
654.66769,1658.22762
641.04175,1642.52668
3363.88588,2595.73474
5275.73933,2724.83179
637.03479,1632.48319
3358.09317,2600.74983
646.8775,1632.84387
3363.18487,2594.95343
636.67686,1634.17394
3357.41276,2602.4477
635.99073,1640.63603
633.48822,1644.85791
3620.48266,2445.65975
3619.46937,2445.9511
3500.37505,1479.18845
3605.28112,2417.32457
3559.92653,1496.19046
2789.32907,2386.55915
2779.62475,2395.78144
3615.90401,2442.62483
3625.46943,2448.10239
3676.13426,2452.67435
3688.23504,2450.38969
4029.80383,2487.08478
521.95527,1452.27342
3673.96622,2442.47252
3689.91223,2451.08147
4037.90386,2491.63884
533.97777,1478.29672
3673.1123,2446.10607
537.63979,1467.95533
3727.11853,2454.79796
3920.14265,2476.7569
1743.86002,4277.16975
1745.76852,4293.69765
1739.85591,4292.21666
1738.0513,4285.4609
3729.43065,2451.36288
2323.17111,3220.11051
2302.45295,3266.77242
2284.97005,3591.71667
906.98951,1663.95453
2296.32117,3623.3762
848.10699,1722.41938
2290.67514,3601.7785
851.81742,1716.60298
2295.43662,3609.69117
2975.58463,3062.67426
2977.0403,3064.09618
2972.4449,3053.88727
3641.80739,700.6125
3640.97365,691.7806
2041.18347,3675.07292
2045.90446,3654.3446
2762.47351,2379.84632
5621.98451,2944.65305
2757.72176,2388.50605
5628.53907,2944.54194
5634.37624,2949.67853
5630.73047,2947.46034
1219.59783,1768.06752
1858.33145,4116.8773
1214.58003,1769.55256
1852.83544,4116.42622
2418.93432,3022.65162
1217.23621,1762.57983
2433.14695,3011.09602
1863.53626,4119.18277
1194.11678,1784.39377
1501.85525,1937.67467
1505.22204,1925.73667
1292.39088,1825.8961
3542.03177,854.60562
1215.34765,1762.33612
3528.57594,842.41549
1207.66667,1765.97643
3540.33564,848.09078
2377.32576,3088.50489
3486.84478,836.77432
3472.58183,1348.19194
1486.40755,5066.64048
3481.00751,1350.29492
1496.38818,5053.26173
3473.75678,1365.73193
1493.82027,5043.17743
3477.93618,1360.10788
1502.95948,5053.54282
2143.52258,3735.12635
3482.65866,1353.97757
1503.48299,5058.71143
2128.0532,3735.68709
3499.49521,1343.85022
1500.89636,5050.86978
2994.44396,1946.64464
1492.04697,5059.37268
2995.57536,1937.51061
3489.30331,1352.18861
964.50901,1730.02604
3280.3041,1589.19437
3456.82112,1349.91564
1624.76982,4828.5512
2619.99709,3273.06371
2612.85031,3265.54945
3032.01883,1902.03153
3042.10637,1907.18409
3049.68788,1908.57048
2905.19432,2419.55175
2905.31117,2416.60413
5522.61047,2862.98854
5520.18364,2865.64668
2907.16344,2424.06845
2909.02665,2422.3887
2934.44116,2441.56155
3521.2838,1228.08816
3492.59073,1198.39467
3533.90636,1229.19706
5176.31053,2665.94252
1290.79564,1789.13234
2044.42753,3870.85842
2917.51862,2403.07418
3215.59263,1815.65508
5892.93363,3164.81099
2914.1246,2413.27928
3209.92918,1813.97109
2913.80945,2425.78469
2914.66275,2420.29248
2905.5393,2417.10659
2915.69035,2427.93181
4963.81772,2586.86216
4965.59744,2593.30157
4965.50446,2599.31456
4967.91489,2587.36469
3598.03091,2471.96513
3599.49358,2464.87548
575.10367,1498.91246
573.22671,1527.59218
592.39055,1515.04908
2739.25806,2398.50027
2173.27212,3723.54799
2632.58853,2630.82285
2636.98265,2625.27297
2181.14673,3718.56548
2625.20795,2632.04479
2628.02754,2632.45733
2641.19209,2626.44342
2602.58469,2989.93968
2656.40224,2570.70793
2668.76603,3245.17681
2737.98775,2404.18911
1869.79279,4152.47227
2679.74499,2514.02571
2682.7298,2503.54299
2748.39625,2389.35817
3325.47826,2434.69311
2655.56893,3258.24764
3325.46347,2422.95961
3322.34911,2431.51809
3324.05166,2417.7231
2444.90737,2975.56965
2455.97692,2974.85255
4725.46431,2568.59567
4750.59361,2561.32321
2321.63266,3569.17308
2324.23137,3568.24704
2479.10706,2345.62434
5316.99139,2740.75194
1607.59524,4917.1668
1616.13776,4931.07094
2482.24598,2346.9337
5211.54308,2704.91815
1628.97991,4905.04194
1627.59072,4906.06164
5331.45727,2748.83686
896.44085,1715.93765
5362.73334,2739.35638
2852.82975,2116.69363
4994.30006,2652.64772
4980.32666,2648.52161
4468.15238,2527.15531
3529.26987,2444.17637
3529.0806,2443.71449
3519.93916,2441.56301
1713.81244,4378.45442
3516.7951,2435.97358
1728.04249,4343.38851
3520.88413,2442.51078
3521.63091,2436.42988
3521.75072,2442.79386
1992.62533,3710.80893
2814.81218,3131.0262
2835.65326,3162.03269
2344.09883,3543.33908
2338.54355,3535.15265
3008.94497,1921.28609
1417.73566,1835.18634
3015.03602,1928.82843
1457.58518,1832.18664
3025.38932,1943.78263
2360.74704,3538.25043
3015.78507,1928.15181
2357.63037,3534.24376
3014.98617,1925.13406
3015.0083,1934.49849
3018.83689,1928.41066
1844.51235,4009.23475
1519.38846,4943.87662
1508.80194,4935.18738
1527.89012,4935.40821
3556.09343,820.01362
3583.20882,798.08362
3558.44405,799.72968
3562.70753,772.88662
5067.96278,2653.16656
1489.4516,5720.99831
1553.28563,4931.25172
5104.0068,2637.54417
1480.49825,5713.51778
2457.40797,3392.10243
5091.84425,2628.65557
1511.78538,4905.12364
2469.23286,3421.74071
5097.06976,2633.18177
1475.10082,5193.11247
2641.22535,2367.03929
2646.10869,2367.30662
2625.28117,2351.30784
1597.80235,4958.23098
1538.52356,4913.60376
1532.70162,4922.81935
3609.15449,2469.00296
1524.62809,4945.72537
1537.86042,5100.76964
4587.06941,2534.41499
1546.70932,5000.28532
4583.2197,2517.68105
1528.05612,4917.81696
2461.15551,3408.56338
4586.21691,2513.0455
1562.00209,4960.34579
1571.95221,4750.99193
1560.14098,4756.88181
2682.53422,3230.28745
3104.24635,1885.07427
1915.52455,4035.84452
3079.68572,1898.06303
1007.05668,1741.38476
1016.63586,1748.77518
3362.15656,2612.2654
2515.92795,2342.56587
3370.4884,2602.0723
2528.66876,2343.78208
3369.23046,2601.06929
3489.41563,939.26253
2531.16536,2347.39497
3360.7437,2602.28326
3501.70866,936.34381
2520.75545,2349.10638
3371.80209,2591.14687
3362.71601,2617.69554
1965.64707,3978.83389
1974.52411,3950.3978
1988.09746,3977.29855
2869.76065,2102.51564
2836.43659,2099.58789
1649.31257,2012.61508
2681.30398,3234.04156
3493.61928,1346.979
3490.7445,1390.54692
3563.72384,2460.7273
3561.55596,2461.53675
2863.94191,2400.19175
2869.14199,2397.39522
3470.31998,1329.41177
3520.04947,2528.35051
3554.87564,2450.29086
2461.45798,2359.15822
3937.11793,2477.50839
1783.73833,4115.04181
1486.96957,5425.7277
3295.65054,2695.1403
1475.80758,5450.48958
2279.28459,3607.63062
2281.22593,3489.03271
2151.32942,3485.3539
2142.18239,3518.69563
5456.69064,2828.09807
2226.83514,3672.30712
3502.96653,1428.97513
1601.77644,4649.64571
4181.07826,2493.52056
4183.00055,2491.25496
4169.4762,2492.17739
2763.08786,2390.74934
2760.79711,2383.69336
5812.6571,2915.25737
2844.44046,2152.96376
3485.00235,1233.0423
1493.10471,5171.44234
2919.89783,3097.03433
2922.64605,3099.45829
2988.36536,1968.25635
2920.66956,3103.24579
3111.32396,1878.13967
3127.35545,1872.71578
2218.62835,3652.10334
3369.42603,1725.18868
5826.26399,3101.56814
5819.56982,3104.81991
5812.68956,3108.16055
2803.46544,2407.33269
5831.04228,3104.28307
5819.46125,3107.61669
5277.41344,2729.66519
5326.07176,2744.8332
2117.57795,2241.33498
2120.52104,2235.5215
2141.23475,2235.74281
4892.83052,2630.59612
4889.07545,2629.55608
4893.91757,2632.61333
3060.49732,3005.54767
4898.48148,2628.6894
2230.94836,3385.85342
3193.77171,2851.96079
3193.38864,2849.43793
3192.54026,2856.0031
3180.40445,2850.78995
3193.53608,2853.00379
2981.03834,3055.66721
3190.12673,2849.10342
1162.27601,1746.03927
3194.43162,2848.27895
1197.44474,1719.29035
3002.7987,3024.84324
4493.9664,2525.66508
2521.50235,3365.15324
4486.96703,2530.24185
2525.95855,3371.81009
2523.75643,3375.43555
4170.82508,2493.90751
4173.43182,2496.80699
4173.51477,2496.76275
3124.209,2940.83943
4176.68925,2497.36137
3126.78578,2948.46695
4174.01916,2500.16921
1755.16944,4282.1136
3387.79838,2442.02214
4177.3933,2496.82109
3249.12553,2415.94691
3301.56299,2431.20935
3377.24508,2441.7458
3376.65524,2443.07086
1749.17274,4293.37471
1754.10414,4282.31016
1897.8734,4053.22375
4325.74198,2561.92119
1895.58519,4045.24844
3426.99992,1684.48136
3420.24124,1686.87063
3436.93522,1687.47409
1860.08616,3937.8992
4035.6353,2537.24781
1823.55843,4051.56836
2857.82793,2139.37908
4028.34868,2534.34846
3035.90607,2399.72897
4020.69529,2542.42393
4021.19149,2541.66312
1509.49999,5171.43985
1534.38232,5192.01074
1516.87188,5174.53791
3521.11974,2476.37405
3034.90592,2409.1035
3028.62901,2408.37875
1488.99234,5466.76368
1963.35709,3803.79757
1480.61318,5457.85211
1975.87478,3794.21448
5601.53078,2913.1794
1512.02455,5005.47477
1515.9002,5005.72055
2410.3718,3050.28302
3848.04363,2469.53587
2411.39866,3043.37304
3812.39695,2465.58761
2406.30484,3033.69301
3878.58238,2468.27653
3874.89398,2478.2764
2409.41117,3044.83737
2409.5132,3048.14066
3885.19145,2456.68696
3055.44174,1923.24358
3882.41212,2460.38578
2412.53596,3050.01691
3057.43112,1904.65287
3876.44934,2465.47861
2411.47777,3053.90786
3879.50928,2465.14163
2410.6899,3053.02718
1546.22527,4982.77698
1521.44863,5015.34153
1520.23276,5014.17018
1515.50633,5012.28508
2528.70761,2828.27584
1497.52988,4998.60016
1873.08088,4071.9229
5562.76214,2839.17323
1878.77402,4081.73447
1875.40341,4078.54119
1877.56147,4083.0673
1870.9942,4094.0819
3771.91977,2477.48978
3761.81783,2506.75489
1709.77018,4363.52397
1477.35939,5571.11118
1718.40734,4342.30431
2724.79288,2479.04642
1729.97866,4339.08143
2720.10197,2482.08648
1474.84872,5601.86191
1486.24435,5571.1963
2649.19634,3225.60266
2660.81626,3218.48024
1920.19592,2182.87883
1957.47404,2215.22336
2679.47341,3247.3391
1927.3804,2153.01366
5758.44729,3020.18953
3624.50609,724.80173
3599.54735,745.66799
3593.05618,705.93185
3624.16054,761.11149
5689.04456,2985.89684
3588.71628,738.24998
3616.57213,741.07724
3035.70277,1913.01848
3020.23632,1892.31141
3035.32445,1904.34309
3023.11346,1916.56259
3588.81086,741.3607
1661.36886,4508.14362
1935.83498,4025.42339
5635.381,2946.27852
1604.1439,5105.46531
1607.05855,5103.6287
2333.08985,3196.52329
1552.87396,5069.66203
5005.46207,2597.40652
4976.77085,2599.30811
4972.10885,2602.09161
3756.17923,596.40047
1607.56382,4648.53739
5629.52556,2851.21726
5636.23216,2858.80864
5426.30509,2812.10415
3792.14978,2446.23945
3784.81998,2446.20651
2140.10647,3514.05435
3786.36661,2448.21587
2139.66774,3520.76378
2140.89714,3518.02186
3583.91215,782.98458
2142.15726,3511.6486
1876.18426,3944.31421
1847.79089,4021.92934
1741.55877,4324.32263
3637.20138,2442.94961
1733.59435,4320.57241
1090.81943,1752.07837
1708.72813,4772.16575
5103.59458,2677.12822
1656.19348,4739.27325
5102.43168,2681.51875
4983.95944,2582.98303
1739.29076,4278.95112
4992.26649,2585.70374
1735.27488,4294.58563
4981.20738,2585.54916
1725.68477,4331.20488
4970.22999,2592.0244
2948.6243,3086.45451
1649.1479,4707.10493
2951.85107,3084.78359
4877.48661,2620.87866
4881.41672,2636.21122
3007.71739,3048.33708
3007.97187,3055.43287
4875.70938,2617.15297
664.52537,1656.75281
665.87224,1659.55821
3271.50281,2773.8127
5721.74009,2896.67777
3245.90138,2785.38185
5709.10164,2897.96316
3245.37972,2792.07822
3251.50196,2785.46383
2184.24635,3464.64027
2800.32773,2247.84506
1896.37564,4058.91729
689.97632,1676.60673
1903.19316,4063.35314
2988.10522,3051.45263
3757.08086,495.42188
673.2987,1663.0955
2988.78975,3048.47442
681.90814,1689.36062
5595.69438,2906.35122
2088.85447,2244.58832
5441.29985,2795.79723
4521.75865,2550.38136
1127.65278,1728.04506
1129.54787,1761.13293
1125.51124,1760.97524
2485.84511,2904.61945
2494.46781,2903.70354
3759.13505,2460.53322
1153.83402,1744.70158
1117.84987,1729.09673
5687.40143,2998.19002
1120.24614,1739.18504
5697.3276,3001.24383
1111.56433,1727.50626
1113.60364,1735.48173
1113.8303,1733.98159
1123.36301,1740.73985
2743.72197,2394.93797
5227.82221,2716.68397
2715.36182,2413.66109
5225.09418,2725.25863
5232.12056,2719.60841
1190.98244,1766.45141
1209.37257,1769.13973
5231.22543,2736.74179
5222.33918,2727.97531
1614.96559,1995.50105
5221.78624,2725.75935
1760.92015,4277.71731
5218.71696,2728.52385
1776.16301,4271.91132
1773.36217,4281.99853
5228.90597,2734.8252
1773.56536,4273.33751
5225.76748,2724.24795
1779.56887,4281.16267
1771.4636,4284.4214
3108.04354,2972.47157
3115.1336,2974.00451
3110.61533,2979.25597
2737.29376,3186.3015
2751.75504,3216.3826
5026.17616,2654.77313
2105.57479,3552.19501
4923.11587,2615.73747
2098.25677,3547.82525
3544.00747,2448.79098
5027.5633,2651.90925
2101.2523,3558.95175
3535.69405,2452.25578
1891.14413,4080.1451
3540.83568,2444.61154
1894.01976,4090.41074
3538.92652,2448.10791
4351.84924,2551.67218
4348.1263,2524.06629
1888.69045,4084.23739
3507.0651,1421.7436
3538.64448,2461.48365
5027.332,2647.34192
3522.01301,1408.4967
4347.5356,2512.13154
5032.79214,2643.04592
3528.72038,1406.41346
4340.16957,2512.4736
1766.08498,4161.60181
2400.87851,3459.26314
4345.81974,2519.24801
1499.35419,5667.8922
1067.49772,1759.85861
1493.74054,5665.08049
2388.40624,3475.05547
4335.52485,2520.51244
1107.44022,1743.11841
1495.72789,5672.78286
2392.77754,3477.05774
4341.08521,2507.70113
1490.35932,5691.15103
2397.39933,3468.46064
1494.07076,5712.40083
2395.31058,3479.79939
1088.39707,1754.4857
5492.16174,2812.32909
5523.75658,2887.57412
5529.42299,2868.00102
5527.92483,2901.63576
4812.91159,2520.43378
2793.60936,2277.17075
5521.70035,2862.06101
4763.81749,2532.70137
5516.359,2885.09518
4778.18426,2535.99
3090.76361,2974.44839
4756.68152,2531.5805
3082.35284,2981.04411
4775.66606,2553.5905
1781.85949,2123.14235
1789.4201,2120.43226
2538.70466,2783.64831
2540.49542,2837.69872
3577.36862,835.34474
3531.03863,852.92216
2535.80896,2833.07688
2531.31926,2844.88728
3525.74096,1324.74185
2535.09636,2837.61356
2535.78009,2839.50017
3488.43919,1336.45006
2534.20579,2831.42006
2539.29045,2827.37393
2474.3735,2831.30713
2191.68715,2273.92014
2188.64666,2263.81573
3067.7394,1892.45363
3076.41203,1909.78157
1528.85143,5156.42851
2147.57377,3758.95676
3923.57063,2454.42928
3944.08593,2494.31847
1637.81948,4529.2843
1629.24273,4526.00785
2172.59727,3719.86915
2174.03106,3725.05827
2884.2158,3131.32604
2180.83979,3731.03025
1801.83291,4076.91774
1798.32425,4061.67657
1808.02118,4088.4324
3239.27774,2422.76529
1494.59108,5465.98952
3226.26658,2427.13588
1485.89012,5465.6721
1772.12858,4044.76046
3232.42501,2418.62945
1481.86014,5463.58485
1489.76222,5470.00067
3591.88713,790.29929
2103.2401,3791.22618
2531.63102,2840.45252
3575.4096,805.34573
2535.54882,2835.97374
1535.95965,4866.34718
2541.12758,3346.44892
5848.51453,3100.35568
5183.49017,2713.73852
5181.06553,2712.67311
2132.58923,3692.11233
3440.57108,1674.19225
5174.95799,2687.30939
3443.82911,1666.82963
742.02185,1700.02486
3429.0469,1678.13286
1926.54291,2169.77055
768.67925,1710.62658
734.4501,1698.00626
1911.17977,2144.34791
3958.15889,2472.66299
1531.19037,4914.27824
1901.70173,2171.76149
1517.75343,4910.55152
1634.38247,2010.11701
2490.33225,2346.36011
1698.29389,2061.08775
2483.41089,2331.02116
1752.93244,2096.47253
2487.26674,2347.32388
1732.28819,2094.34976
1584.96705,1962.78482
1734.5275,4280.03257
1565.848,1958.20757
1560.13533,1957.00301
1765.29705,4294.92203
1728.59919,4258.23639
3511.9799,940.45794
5148.73831,2692.91992
5143.53681,2703.75555
5139.8826,2720.16813
5122.87921,2699.8678
5673.98744,2828.2939
5642.15714,2851.55092
5627.2658,2850.65636
2706.58526,2505.89005
2705.90128,2492.3674
5394.87955,2764.28004
2714.52071,2495.52609
5389.83831,2762.80766
1228.0275,1764.75957
4397.0948,2548.1206
4389.6788,2552.10565
5342.23664,2799.73273
3475.05023,1350.3697
3494.25975,1353.58975
1586.09053,4623.28904
1550.76371,1910.19889
5170.68924,2688.86395
3471.28907,1131.6888
3493.7278,1115.56431
3459.25519,1147.99217
4807.91191,2607.12075
1479.97969,5475.96549
5017.04412,2618.85612
3813.55441,2472.41602
5023.14296,2625.38216
2483.36484,2342.73209
3825.18627,2497.22641
1471.10561,5482.64789
3832.75615,2487.64358
1473.80391,5481.98435
1481.34821,5478.62038
3828.68428,2498.44865
